Date,Open,High,Low,Close,Volume,Change
2021-07-07,52700,52700,50800,51200,180483,-0.028462998102466774
2021-07-08,51200,51600,49750,50500,286953,-0.013671875
2021-07-09,49650,50300,48100,49400,415133,-0.0217821782178218
2021-07-12,49450,50300,48600,50000,164912,0.012145748987854255
2021-07-13,50500,54400,50300,53600,605243,0.07200000000000006
2021-07-14,53300,56200,52700,55400,569273,0.033582089552238736
2021-07-15,55800,57300,54900,55700,404488,0.005415162454873723
2021-07-16,56000,57600,55600,56900,265741,0.021543985637342944
2021-07-19,56500,57200,55800,56600,210854,-0.005272407732864637
2021-07-20,55700,56900,53600,54300,396663,-0.04063604240282681
2021-07-21,55600,58600,55400,56200,582735,0.03499079189686927
2021-07-22,56700,56800,55600,55800,258602,-0.007117437722419906
2021-07-23,56000,56600,55000,56200,182528,0.007168458781362075
2021-07-26,56800,58000,56000,56500,249669,0.005338078291814874
2021-07-27,56300,56500,53700,54400,313286,-0.03716814159292037
2021-07-28,54100,54900,52900,53800,178080,-0.011029411764705843
2021-07-29,53700,55100,53300,54100,120169,0.005576208178438735
2021-07-30,54200,54300,52500,52700,164704,-0.025878003696857665
2021-08-02,52700,54400,52400,53700,171802,0.018975332068311257
2021-08-03,54500,54700,52700,52800,169614,-0.016759776536312887
2021-08-04,53000,56200,52700,55000,383110,0.04166666666666674
2021-08-05,55000,55200,53800,54400,132981,-0.010909090909090868
2021-08-06,54700,57700,53500,57200,477531,0.05147058823529416
2021-08-09,57300,58800,56700,57700,396759,0.00874125874125875
2021-08-10,58000,58100,55300,55500,270362,-0.03812824956672445
2021-08-11,55800,56900,54500,55200,224755,-0.00540540540540535
2021-08-12,55700,62400,54500,61600,2444711,0.11594202898550732
2021-08-13,61900,62100,59900,61300,700038,-0.004870129870129913
2021-08-17,60800,62200,58000,59300,571695,-0.03262642740619903
2021-08-18,59700,60100,57000,59600,485399,0.005059021922428242
2021-08-19,58600,60200,58000,58700,333940,-0.015100671140939603
2021-08-20,59400,59500,54100,55400,612081,-0.05621805792163548
2021-08-23,56900,58600,55800,58200,376786,0.05054151624548742
2021-08-24,59200,60300,57400,60000,440385,0.030927835051546282
2021-08-25,60800,61000,59100,60200,251663,0.0033333333333334103
2021-08-26,61300,63300,60200,62100,639248,0.03156146179401986
2021-08-27,61400,62100,58700,60800,407481,-0.020933977455716568
2021-08-30,60800,61200,58400,60000,328547,-0.013157894736842146
2021-08-31,59100,62200,58900,60600,343948,0.010000000000000009
2021-09-01,60600,61600,59700,60600,166318,0.0
2021-09-02,60900,61200,58800,59000,220479,-0.02640264026402639
2021-09-03,59000,60300,56200,57500,528883,-0.025423728813559365
2021-09-06,56900,58400,56100,58300,233822,0.013913043478260834
2021-09-07,58400,59400,57100,58500,240580,0.0034305317324185847
2021-09-08,58600,58600,55700,56000,359946,-0.042735042735042694
2021-09-09,55700,56900,55200,56200,320909,0.0035714285714285587
2021-09-10,55800,56800,51700,55300,751410,-0.016014234875444844
2021-09-13,55700,55700,52600,53000,467398,-0.04159132007233268
2021-09-14,53100,54400,53000,53800,336701,0.015094339622641506
2021-09-15,54000,54500,53100,53400,183243,-0.0074349442379182396
2021-09-16,55500,56900,54000,54500,507960,0.020599250936329527
2021-09-17,54100,54800,53100,54500,245192,0.0
2021-09-23,54400,54400,52800,52800,277758,-0.031192660550458662
2021-09-24,53400,53600,52400,52900,178032,0.0018939393939394478
2021-09-27,52900,54400,52200,53200,256341,0.005671077504725952
2021-09-28,54300,57300,53600,56300,825335,0.05827067669172936
2021-09-29,55500,58800,55200,58000,858459,0.030195381882770933
2021-09-30,58000,62000,57700,61800,820108,0.06551724137931036
2021-10-01,61800,64000,61300,61600,701094,-0.003236245954692518
2021-10-05,61600,67000,61100,64800,1225193,0.051948051948051965
2021-10-06,65300,66100,63300,64700,584890,-0.0015432098765432167
2021-10-07,65500,69000,64500,65700,1164215,0.015455950540958163
2021-10-08,64800,65000,62100,63300,748330,-0.0365296803652968
2021-10-12,62900,64700,59300,59700,725388,-0.056872037914691975
2021-10-13,60300,60800,59200,59800,316905,0.0016750418760469454
2021-10-14,60000,63700,59200,62600,688482,0.04682274247491636
2021-10-15,63200,64300,62200,63000,342626,0.006389776357827559
2021-10-18,64600,64900,62300,63000,432368,0.0
2021-10-19,63500,65200,61700,64300,474996,0.02063492063492056
2021-10-20,64800,68400,64500,67400,887670,0.04821150855365475
2021-10-21,67500,68900,66000,67200,510039,-0.0029673590504450953
2021-10-22,66500,67800,64500,65400,505967,-0.0267857142857143
2021-10-25,65600,68000,65000,66500,436817,0.01681957186544336
2021-10-26,67000,71500,66400,70900,892100,0.06616541353383454
2021-10-27,70500,73500,70400,71500,668909,0.008462623413258097
2021-10-28,71800,73100,67500,68300,731979,-0.04475524475524473
2021-10-29,69200,70700,67900,70300,374364,0.029282576866764165
2021-11-01,71000,72400,69000,70700,380006,0.005689900426742556
2021-11-02,71700,73700,70000,73000,444663,0.032531824611032434
2021-11-03,72900,73000,70500,70600,352407,-0.0328767123287671
2021-11-04,72000,72000,69400,69800,318532,-0.011331444759206777
2021-11-05,69800,72100,68600,70300,333177,0.007163323782235054
2021-11-08,71400,71900,69500,71400,301364,0.01564722617354186
2021-11-09,72000,73900,69900,73100,497572,0.023809523809523725
2021-11-10,72700,72700,69300,70700,360823,-0.03283173734610123
2021-11-11,69400,73500,69400,72400,456510,0.0240452616690241
2021-11-12,75700,75800,70100,71500,783689,-0.012430939226519389
2021-11-15,71300,72000,70200,70900,461151,-0.008391608391608352
2021-11-16,71100,71400,66900,68500,965592,-0.03385049365303239
2021-11-17,68800,70800,67500,69100,754250,0.008759124087591275
2021-11-18,69300,70000,66800,67000,484421,-0.03039073806078152
2021-11-19,67500,67500,65500,65900,313837,-0.016417910447761197
2021-11-22,66100,66500,62600,64100,435822,-0.0273141122913505
2021-11-23,62600,64700,61900,62500,340641,-0.0249609984399376
2021-11-24,63300,64700,61000,62700,382728,0.0032000000000000917
2021-11-25,62400,63200,60100,60800,471663,-0.030303030303030276
2021-11-26,61000,61400,57400,57900,504148,-0.047697368421052655
2021-11-29,57000,58500,55300,56500,398176,-0.024179620034542326
2021-11-30,57300,58900,54700,55700,354134,-0.01415929203539823
2021-12-01,56400,56700,53400,55100,523932,-0.010771992818671472
2021-12-02,54100,54700,52000,52900,605308,-0.03992740471869327
2021-12-03,53900,56800,53400,55700,738688,0.05293005671077511
2021-12-06,54800,55300,53800,54400,312539,-0.02333931777378817
2021-12-07,55700,57900,54500,56300,567217,0.03492647058823528
2021-12-08,57100,57900,55100,55400,456692,-0.01598579040852577
2021-12-09,55700,57600,55500,56300,519209,0.016245487364620947
2021-12-10,55600,56400,54400,54800,465722,-0.026642984014209614
2021-12-13,55400,55700,54100,54100,283665,-0.012773722627737238
2021-12-14,53600,54600,53300,53700,178318,-0.007393715341959317
2021-12-15,53600,54200,52700,53200,198194,-0.009310986964618295
2021-12-16,53700,56200,53700,54200,332607,0.018796992481203034
2021-12-17,53300,53500,52600,53100,255453,-0.020295202952029467
2021-12-20,52400,53200,51500,51600,291436,-0.02824858757062143
2021-12-21,51800,52700,50900,52200,217627,0.011627906976744207
2021-12-22,53100,54200,52900,53600,250744,0.026819923371647514
2021-12-23,54500,55500,52900,53500,331709,-0.001865671641791078
2021-12-24,53800,54200,53200,53400,147199,-0.0018691588785046953
2021-12-27,53500,54700,52800,54500,237240,0.020599250936329527
2021-12-28,55000,57100,54500,57100,494558,0.047706422018348515
2021-12-29,57000,57100,55300,55800,322417,-0.02276707530647981
2021-12-30,55800,56100,54800,55700,176556,-0.0017921146953404632
2022-01-03,56200,56800,55700,56300,169816,0.010771992818671361
2022-01-04,56800,56800,54200,54800,317909,-0.026642984014209614
2022-01-05,55000,55100,53000,53600,327415,-0.021897810218978075
2022-01-06,52600,53600,51000,51600,412762,-0.03731343283582089
2022-01-07,52000,52800,51400,51800,213315,0.003875968992248069
2022-01-10,51100,51500,49700,51000,317661,-0.015444015444015413
2022-01-11,51000,51500,49600,50200,244155,-0.015686274509803977
2022-01-12,50900,51500,50500,51100,163633,0.017928286852589626
2022-01-13,51200,52300,50500,50500,239866,-0.011741682974559686
2022-01-14,49800,50100,48800,49200,285796,-0.025742574257425765
2022-01-17,49200,50200,49150,49250,169454,0.00101626016260159
2022-01-18,49200,50600,49050,49050,163878,-0.004060913705583702
2022-01-19,48500,48900,46300,46900,507554,-0.04383282364933738
2022-01-20,46650,51200,46650,51000,471352,0.08742004264392333
2022-01-21,50100,51900,49900,51500,329272,0.009803921568627416
2022-01-24,50700,51300,49800,50000,198878,-0.029126213592232997
2022-01-25,50000,51300,48950,49150,273615,-0.017000000000000015
2022-01-26,49150,49500,47150,47700,267135,-0.029501525940996975
2022-01-27,47650,47900,45300,45300,285286,-0.05031446540880502
2022-01-28,45350,49500,45300,49000,326734,0.08167770419426046
2022-02-03,50200,52300,49500,50600,359572,0.03265306122448974
2022-02-04,50600,54300,50000,54100,382905,0.06916996047430835
2022-02-07,53300,57100,52700,55100,712797,0.01848428835489835
2022-02-08,55200,58700,55200,56600,986716,0.02722323049001818
2022-02-09,57500,57600,55900,56300,277299,-0.005300353356890497
2022-02-10,56500,57400,54200,54700,359179,-0.028419182948490218
2022-02-11,53800,56400,53600,55000,380022,0.005484460694698434
2022-02-14,54100,56500,54000,55000,298259,0.0
2022-02-15,55500,55900,54000,54300,203671,-0.012727272727272698
2022-02-16,55500,57400,55100,57300,343065,0.05524861878453047
2022-02-17,57600,58300,55600,57000,459838,-0.005235602094240788
2022-02-18,56200,57800,56100,57400,238573,0.007017543859649145
2022-02-21,56700,61400,55800,61400,795341,0.06968641114982588
2022-02-22,60500,62700,60200,61800,682440,0.006514657980456029
2022-02-23,61700,63100,60300,61900,410803,0.0016181229773462036
2022-02-24,62900,64500,59400,60900,854482,-0.016155088852988664
2022-02-25,62600,64800,61500,64800,654014,0.0640394088669951
2022-02-28,64100,66000,64000,65700,389970,0.01388888888888884
2022-03-02,65900,66800,64200,66200,289639,0.007610350076103556
2022-03-03,66400,67000,63900,64700,423638,-0.0226586102719033
2022-03-04,64400,65700,63800,65500,284156,0.012364760432766575
2022-03-07,64400,66400,64100,65600,317158,0.0015267175572519776
2022-03-08,65000,65500,62600,63800,339405,-0.027439024390243927
2022-03-10,65000,67400,63900,67000,493783,0.050156739811912265
2022-03-11,66800,68900,66600,68300,352573,0.0194029850746269
2022-03-14,68100,69000,66600,67200,284092,-0.016105417276720324
2022-03-15,67200,68700,65700,67400,217481,0.0029761904761904656
2022-03-16,68300,68300,64400,66700,401339,-0.010385756676557834
2022-03-17,66800,67300,65000,65900,362483,-0.01199400299850073
2022-03-18,65900,66400,65100,66300,168939,0.006069802731411222
2022-03-21,67000,67400,65200,65800,171687,-0.007541478129713397
2022-03-22,66000,70100,66000,69400,586238,0.054711246200607855
2022-03-23,69300,69300,67900,68300,220295,-0.015850144092218965
2022-03-24,68100,69800,67800,69100,245037,0.01171303074670571
2022-03-25,69300,69300,67500,68900,185424,-0.0028943560057886897
2022-03-28,69100,69400,66500,67000,276498,-0.027576197387518153
2022-03-29,67400,67500,66400,66800,204914,-0.0029850746268657025
2022-03-30,67200,70300,66700,68600,411516,0.026946107784431073
2022-03-31,68100,69200,67900,68400,230742,-0.002915451895043719
2022-04-01,68400,72400,67800,71100,660450,0.03947368421052633
2022-04-04,71600,72800,69100,70300,404290,-0.011251758087201136
2022-04-05,70300,70300,65200,65800,1222101,-0.06401137980085347
2022-04-06,64800,65800,64300,64400,491057,-0.021276595744680882
2022-04-07,63900,64300,61700,62300,519929,-0.03260869565217395
2022-04-08,62400,63700,61800,62800,381148,0.008025682182985605
2022-04-11,63000,63900,61200,61900,247985,-0.014331210191082855
2022-04-12,61400,63200,61000,62800,229623,0.01453957996768973
2022-04-13,63200,63300,61600,62900,199338,0.0015923566878981443
2022-04-14,63200,63500,61400,61400,280783,-0.02384737678855331
2022-04-15,61400,64600,60800,64000,414395,0.04234527687296419
2022-04-18,63500,63700,59900,60000,481025,-0.0625
2022-04-19,60300,60600,59300,60100,256863,0.0016666666666667052
2022-04-20,60500,60500,58300,59200,288284,-0.014975041597337757
2022-04-21,59200,60300,57900,58400,276584,-0.013513513513513487
2022-04-22,57600,58200,56000,56700,403814,-0.02910958904109584
2022-04-25,55700,57800,55100,55900,236689,-0.014109347442680775
2022-04-26,56300,58100,56300,57200,210541,0.023255813953488413
2022-04-27,55600,58400,55300,58000,249022,0.013986013986013957
2022-04-28,58500,58600,56300,56500,210989,-0.025862068965517238
2022-04-29,56900,57800,56100,57000,142226,0.008849557522123908
2022-05-02,56600,57100,55400,56500,181679,-0.00877192982456143
2022-05-03,56800,59100,56400,57500,232195,0.017699115044247815
2022-05-04,58000,58900,57500,58100,147379,0.01043478260869568
2022-05-06,57000,59000,56900,57500,223020,-0.0103270223752151
2022-05-09,57200,57600,54500,55100,306648,-0.04173913043478261
2022-05-10,54300,56000,52600,55300,329539,0.003629764065335772
2022-05-11,55500,57200,55100,55800,182174,0.009041591320072317
2022-05-12,54500,54700,52000,52000,508865,-0.06810035842293904
2022-05-13,52500,54200,52400,53900,215458,0.03653846153846163
2022-05-16,54600,56100,54500,55200,229340,0.024118738404452778
2022-05-17,55200,57100,55000,55800,190974,0.010869565217391353
2022-05-18,56400,56600,55500,55600,169338,-0.0035842293906810374
2022-05-19,53700,55500,53100,54700,222496,-0.01618705035971224
2022-05-20,54800,56200,54600,55700,167263,0.018281535648994485
2022-05-23,55700,55700,53300,54600,197360,-0.019748653500897717
2022-05-24,54000,55100,53600,53900,149864,-0.012820512820512775
2022-05-25,54100,56000,52900,55100,172951,0.02226345083487935
2022-05-26,55100,56200,54200,54400,140437,-0.012704174228675091
2022-05-27,55600,56600,55200,55500,124258,0.020220588235294157
2022-05-30,56700,57800,56100,56400,182439,0.016216216216216273
2022-05-31,56300,57300,55700,56600,139690,0.0035460992907800915
2022-06-02,56200,56300,55100,55700,96344,-0.01590106007067138
2022-06-03,56000,57000,55400,56000,126961,0.0053859964093356805
2022-06-07,56000,56500,54700,54700,111381,-0.023214285714285743
2022-06-08,55200,58000,54700,57000,306533,0.042047531992687404
2022-06-09,57000,58300,56300,57500,259523,0.00877192982456143
2022-06-10,56900,57900,56500,57100,130640,-0.006956521739130417
2022-06-13,55900,56100,53700,53800,251948,-0.05779334500875655
2022-06-14,52600,53400,51300,52700,343711,-0.020446096654275103
2022-06-15,52000,53000,48600,48800,806676,-0.07400379506641364
2022-06-16,49900,51100,48800,49250,451254,0.009221311475409832
2022-06-17,47850,48700,47200,48350,334240,-0.018274111675126936
2022-06-20,48550,49000,45900,47000,281302,-0.02792140641158225
2022-06-21,47000,47650,46450,47100,134930,0.0021276595744681437
2022-06-22,47150,47750,43000,43450,401612,-0.07749469214437366
2022-06-23,43150,44550,41750,41850,292036,-0.03682393555811281
2022-06-24,41900,45000,41900,44700,310944,0.06810035842293916
2022-06-27,45100,46600,43850,45950,220503,0.027964205816554788
2022-06-28,45800,46100,44900,45300,127732,-0.014145810663764968
2022-06-29,44300,45550,43700,45050,150449,-0.0055187637969095205
2022-06-30,44950,45650,43600,44150,114268,-0.019977802441731418
2022-07-01,44450,44850,43000,43600,127784,-0.01245753114382786
2022-07-04,44000,46200,43650,44600,197973,0.022935779816513735
2022-07-05,45550,46200,44750,46050,168542,0.032511210762331766
2022-07-06,45950,51400,45600,48950,894153,0.06297502714440828
2022-07-07,49650,50500,48600,49000,286833,0.0010214504596526286
2022-07-08,49500,50900,48800,49650,298739,0.013265306122449028
2022-07-11,50400,51900,49800,50800,356881,0.023162134944612278
2022-07-12,50200,51600,50000,50600,205190,-0.003937007874015741
2022-07-13,50700,52100,50500,51500,190675,0.01778656126482203
2022-07-14,51500,53900,51100,53500,339744,0.03883495145631066
2022-07-15,54000,54900,53200,53500,278363,0.0
2022-07-18,54400,54400,52600,53700,185915,0.0037383177570093906
2022-07-19,53200,54500,53000,54300,120611,0.011173184357541999
2022-07-20,55000,55300,53500,54100,196721,-0.0036832412523020164
2022-07-21,53700,54400,53500,54300,94291,0.003696857670979714
2022-07-22,54100,54900,54000,54100,107919,-0.0036832412523020164
2022-07-25,54000,56100,53600,56100,223921,0.0369685767097967
2022-07-26,56100,56200,54000,54200,228652,-0.033868092691622054
2022-07-27,54200,54400,53400,54000,101242,-0.0036900369003689537
2022-07-28,54700,55200,53600,54500,137235,0.0092592592592593
2022-07-29,54800,55500,54600,55100,127427,0.011009174311926495
2022-08-01,55300,56100,54700,54700,183207,-0.007259528130671544
2022-08-02,54900,55200,54400,54900,92806,0.003656307129798808
2022-08-03,54900,56200,54600,55900,171367,0.01821493624772308
2022-08-04,56200,56900,55500,55900,152013,0.0
2022-08-05,55900,56000,54600,55500,131986,-0.007155635062611854
2022-08-08,56100,56900,55300,56700,194174,0.021621621621621623
2022-08-09,57100,59700,56400,59500,526270,0.04938271604938271
2022-08-10,59800,60000,58000,58000,304481,-0.025210084033613467
2022-08-11,58900,59500,58300,59500,208744,0.02586206896551735
2022-08-12,61200,62000,60100,61900,688904,0.04033613445378159
2022-08-16,62400,63300,61500,62400,291327,0.008077544426494443
